Source reference,Soil name,Site label,Depth (cm),Horizon,Field/lab,Sample Height (cm),Sample diameter (cm),Method,Ksat,Units,Bulk density,Very coarse,Coarse,Medium,Fine,Very fine,Sand (%),Silt  (%),Clay (%),Coarse fragments (%),Textural class,Organic carbon,Organic matter,Units,Stdev_Bulk density,Stdev_Sand (%),Stdev_Silt  (%),Stdev_Clay (%),Stdev_Coarse_fragments (%),Textural class,Stdev_Organic carbon,Other potentally relevant info,,
34,Hallandale Sand,"Martin County, Florida",193-203,IIIC4,lab,5.4,3,Constant Head,,cm/hr,0,,0.1,3.3,40.5,35.6,2.7,82.2,5.9,11.9,,LS,0.08,,,,,,,,,,,
34,Hilolo Sand,"St. Lucie County, Florida",0-5,A11,lab,5.4,3,Constant Head,,cm/hr,0,,0,3.2,50.8,32.7,6.6,93.3,2.3,4.4,,S,1.3,,,,,,,,,,,
34,Hilolo Sand,"St. Lucie County, Florida",15-May,A12,lab,5.4,3,Constant Head,2.4,cm/hr,1,1.32,0,1.9,31.2,36.6,11,80.7,11.5,7.8,,LS,3.06,,,,,,,,,,,
34,Hilolo Sand,"St. Lucie County, Florida",15-30,B21T,lab,5.4,3,Constant Head,1.5,cm/hr,1,1.3,0,1.7,20.2,33.6,11.6,67.1,15,17.9,,FSL,2.56,,,,,,,,,,,
34,Hilolo Sand,"St. Lucie County, Florida",30-71,B22TCA,lab,5.4,3,Constant Head,1.7,cm/hr,1,1.5,0.1,1.1,15,31.7,10.5,58.4,15.2,26.4,,SCL,1.04,,,,,,,,,,,
34,Hilolo Sand,"St. Lucie County, Florida",71-91,B23TCA,lab,5.4,3,Constant Head,1.4,cm/hr,1,1.62,0,1.3,19.7,40.8,13.1,74.9,8.3,16.8,,FSL,0.21,,,,,,,,,,,
34,Hilolo Sand,"St. Lucie County, Florida",91-109,B24TCA,lab,5.4,3,Constant Head,0.7,cm/hr,1,1.81,0,1.2,17.4,37.1,10.6,66.3,15.8,17.9,,FSL,0.18,,,,,,,,,,,
34,Hilolo Sand,"St. Lucie County, Florida",190-127,B31CA,lab,5.4,3,Constant Head,0.5,cm/hr,1,1.72,0,1.4,20.6,46.2,13.9,82.1,5.8,12.1,,LFS,0.19,,,,,,,,,,,
34,Hilolo Sand,"St. Lucie County, Florida",127-135,B32CA,lab,5.4,3,Constant Head,0.3,cm/hr,1,1.72,0,1.1,11.6,45.8,15.3,78.8,6.9,14.3,,FSL,0.23,,,,,,,,,,,
34,Hilolo Sand,"St. Lucie County, Florida",135-188,C1,lab,5.4,3,Constant Head,0.1,cm/hr,1,1.76,0,1.4,23.6,45.1,17,87.1,3.3,9.6,,LFS,0.07,,,,,,,,,,,
34,Hilolo Sand,"St. Lucie County, Florida",188-203,C2,lab,5.4,3,Constant Head,0.1,cm/hr,1,1.73,0,0.9,15.5,43.7,21.1,81.2,5.5,13.3,,FSL,0.05,,,,,,,,,,,
34,Hobe Fine Sand,"Martin County, Florida",0-10,A1,lab,5.4,3,Constant Head,34.5,cm/hr,1,1.2,0,1.4,18.8,71.1,6.4,97.7,1.2,1.1,,FS,0.83,,,,,,,,,,,
34,Hobe Fine Sand,"Martin County, Florida",23-Oct,A21,lab,5.4,3,Constant Head,28.6,cm/hr,1,1.45,0,1.3,17.8,72,7.4,98.5,1.2,0.3,,FS,0.16,,,,,,,,,,,
34,Hobe Fine Sand,"Martin County, Florida",23-112,A22,lab,5.4,3,Constant Head,42.4,cm/hr,1,1.53,0,1.4,18.9,71.3,7,98.6,1.4,0,,FS,0.04,,,,,,,,,,,
34,Hobe Fine Sand,"Martin County, Florida",112-178,A23,lab,5.4,3,Constant Head,37.1,cm/hr,1,1.54,0,1.4,17.7,72.4,6.8,98.3,1.2,0.5,,FS,0.04,,,,,,,,,,,
34,Hobe Fine Sand,"Martin County, Florida",178-188,B2H,lab,5.4,3,Constant Head,2.8,cm/hr,1,1.52,0,1,13.7,62.1,6.7,83.5,5.9,10.6,,LFS,1.37,,,,,,,,,,,
34,Hobe Fine Sand,"Martin County, Florida",188-198,B3&BH,lab,5.4,3,Constant Head,12.3,cm/hr,1,1.48,0,1.2,15.8,67.3,7.2,91.5,3.3,5.2,,FS,0.54,,,,,,,,,,,
34,Hobe Fine Sand,"Martin County, Florida",198-224,BTG,lab,5.4,3,Constant Head,0.1,cm/hr,1,1.66,0,1,14.6,56.6,6.8,79,1.6,19.4,,FSL,0.11,,,,,,,,,,,
34,Holopaw Fine Sand,"St. Johns County, Florida",Feb-00,0A,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,19.57,,,,,,,,,,,
34,Holopaw Fine Sand,"St. Johns County, Florida",0-18,A11,lab,5.4,3,Constant Head,12.5,cm/hr,1,1.53,0,0.2,3.4,83.4,5.6,92.6,3.9,3.5,,FS,0.82,,,,,,,,,,,
34,Holopaw Fine Sand,"St. Johns County, Florida",18-33,A12,lab,5.4,3,Constant Head,14,cm/hr,1,1.55,0,0.1,2.7,85.8,4.9,93.5,3.7,2.8,,FS,0.5,,,,,,,,,,,
34,Holopaw Fine Sand,"St. Johns County, Florida",33-68,A21,lab,5.4,3,Constant Head,25.2,cm/hr,1,1.59,0,0.2,3.5,88.5,4.8,97,1.7,1.3,,FS,0.08,,,,,,,,,,,
34,Holopaw Fine Sand,"St. Johns County, Florida",68-107,A22,lab,5.4,3,Constant Head,5.4,cm/hr,1,1.67,0,0.1,2.5,82.1,5.6,90.3,3.2,6.5,,FS,0.11,,,,,,,,,,,
34,Holopaw Fine Sand,"St. Johns County, Florida",107-135,B1G,lab,5.4,3,Constant Head,0.9,cm/hr,1,1.65,0,0.2,2.5,81.1,5.5,89.3,3.7,7,,FS,0.11,,,,,,,,,,,
34,Holopaw Fine Sand,"St. Johns County, Florida",135-183,B2TG,lab,5.4,3,Constant Head,0.5,cm/hr,1,1.61,0,0.1,2.2,74.5,4.3,81.1,5.6,13.3,,FSL,0.11,,,,,,,,,,,
34,Holopaw Fine Sand,"St. Johns County, Florida",183-203,CG,lab,5.4,3,Constant Head,,cm/hr,0,,0,0.1,4.2,84.5,2.4,91.2,1.8,7,,FS,0.04,,,,,,,,,,,
34,Hornsville Fine Sandy Loam,"Jackson County, Florida",0-10,A1,lab,5.4,3,Constant Head,3.4,cm/hr,1,1.35,0.3,3.5,12.1,37.2,18,71.1,21,7.9,,FSL,1.78,,,,,,,,,,,
34,Hornsville Fine Sandy Loam,"Jackson County, Florida",23-Oct,A2,lab,5.4,3,Constant Head,0.6,cm/hr,1,1.53,0.5,4.3,13.6,36.7,14.9,70,20.6,9.4,,FSL,0.68,,,,,,,,,,,
34,Hornsville Fine Sandy Loam,"Jackson County, Florida",23-48,B21T,lab,5.4,3,Constant Head,0,cm/hr,1,1.55,0.2,2.3,11.9,25.9,5.6,45.9,7.8,46.3,,SC,0.28,,,,,,,,,,,
34,Hornsville Fine Sandy Loam,"Jackson County, Florida",48-79,B22T,lab,5.4,3,Constant Head,0.2,cm/hr,1,1.58,0.1,1.2,13.7,45.8,3.8,64.6,3.6,31.7,,SCL,0.05,,,,,,,,,,,
34,Hornsville Fine Sandy Loam,"Jackson County, Florida",79-109,B23T,lab,5.4,3,Constant Head,0,cm/hr,1,1.67,0.1,0.5,2.5,34.2,16.1,53.4,7.9,38.6,,SC,0.06,,,,,,,,,,,
34,Hornsville Fine Sandy Loam,"Jackson County, Florida",109-147,B3,lab,5.4,3,Constant Head,0.8,cm/hr,1,1.64,0,0.4,3.8,62.4,9.5,76.1,4.5,19.4,,FSL,0.04,,,,,,,,,,,
34,Hornsville Fine Sandy Loam,"Jackson County, Florida",147-193,B3,lab,5.4,3,Constant Head,0.8,cm/hr,1,1.64,0.5,11.7,30.4,36.5,4,83.1,1.5,15.4,,FSL,0.02,,,,,,,,,,,
34,Jonathan Sand,"Martin County, Florida",0-13,A1,lab,5.4,3,Constant Head,88.9,cm/hr,1,1.49,0.1,9.7,65.9,21.8,1,98.5,0.9,0.6,,S,0.63,,,,,,,,,,,
34,Jonathan Sand,"Martin County, Florida",13-56,A21,lab,5.4,3,Constant Head,120,cm/hr,1,1.55,0.1,10.6,63.4,24.7,0.8,99.6,0.1,0.3,,S,0.12,,,,,,,,,,,
34,Jonathan Sand,"Martin County, Florida",56-96,A22,lab,5.4,3,Constant Head,106.9,cm/hr,1,1.43,0.2,11,59.3,27.8,0.9,99.2,0.4,0.4,,S,0.16,,,,,,,,,,,
34,Jonathan Sand,"Martin County, Florida",96-142,A23,lab,5.4,3,Constant Head,62.4,cm/hr,1,1.52,0.2,9.6,54.5,32.8,1.7,98.8,0.8,0.4,,S,0.24,,,,,,,,,,,
34,Jonathan Sand,"Martin County, Florida",142-254,BH,lab,5.4,3,Constant Head,1.8,cm/hr,1,1.56,0.2,8.3,52.8,24.2,1.2,86.7,5.8,7.5,,LS,3.21,,,,,,,,,,,
34,Jonesville Sand,"Alachua County, Florida",0-18,A1,lab,5.4,3,Constant Head,27.2,cm/hr,1,1.4,0.1,4.4,37.4,37.6,11.9,91.4,4.5,4.1,,S,0.83,,,,,,,,,,,
34,Jonesville Sand,"Alachua County, Florida",18-43,A21,lab,5.4,3,Constant Head,24.9,cm/hr,1,1.46,0,2.2,27,55.3,10,94.5,5,0.5,,FS,0.21,,,,,,,,,,,
34,Jonesville Sand,"Alachua County, Florida",43-74,A22,lab,5.4,3,Constant Head,20.3,cm/hr,1,1.5,0,2.5,26.8,55.3,10.1,94.7,4.6,0.7,,FS,0.08,,,,,,,,,,,
34,Jonesville Sand,"Alachua County, Florida",74-84,B2T,lab,5.4,3,Constant Head,0.1,cm/hr,1,1.69,0.1,2,18.1,43.1,9.6,72.9,6.6,20.5,,SCL,0.29,,,,,,,,,,,
34,Jonesville Sand,"Alachua County, Florida",84-203,IIR,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,0.02,,,,,,,,,,,
34,Jupiter Sand,"Martin County, Florida",0-10,A1P,lab,5.4,3,Constant Head,24.9,cm/hr,1,1.42,0.1,3.5,38.5,42,7.2,91.3,3.5,5.2,,S,2.25,,,,,,,,,,,
34,Jupiter Sand,"Martin County, Florida",25-Oct,A12,lab,5.4,3,Constant Head,21,cm/hr,1,1.56,0.1,4.1,41.8,40.8,7.1,93.9,2.3,3.8,,S,0.76,,,,,,,,,,,
34,Jupiter Sand,"Martin County, Florida",25-56,IIR,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
34,Jupiter Sand,"Martin County, Florida",56-81,IIIC1CA,lab,5.4,3,Constant Head,0.4,cm/hr,1,1.65,0,2.6,26.8,23.6,4,57,19.7,23.3,,SCL,0.21,,,,,,,,,,,
34,Jupiter Sand,"Martin County, Florida",81-122,IIIC2CA,lab,5.4,3,Constant Head,0.1,cm/hr,1,1.67,0,2.7,30,28.6,3.9,65.2,23.2,11.6,,SL,0.14,,,,,,,,,,,
34,Jupiter Sand,"Martin County, Florida",122-183,IIIC3CA,lab,5.4,3,Constant Head,,cm/hr,0,,0,2.7,39.1,34.2,4.3,80.3,7.3,12.4,,FSL,0.09,,,,,,,,,,,
34,Jupiter Sand,"Martin County, Florida",183-213,IIIC4CA,lab,5.4,3,Constant Head,,cm/hr,0,,0,2.5,36,41,5.2,84.7,3.9,11.4,,LS,0.06,,,,,,,,,,,
34,Kaliga Variant Muck,"Alachua County, Florida",0-46,0A1,lab,5.4,3,Constant Head,198,cm/hr,1,0.12,,,,,,,,,,,42.96,,,,,,,,,,,
34,Kaliga Variant Muck,"Alachua County, Florida",46-53,0A2,lab,5.4,3,Constant Head,23.3,cm/hr,1,0.4,,,,,,,,,,,20.91,,,,,,,,,,,
34,Kaliga Variant Muck,"Alachua County, Florida",53-71,IIC1,lab,5.4,3,Constant Head,0.8,cm/hr,1,0.9,0.1,1.1,8.2,15.9,5.6,30.9,37.7,31.4,,CL,3.05,,,,,,,,,,,
34,Kaliga Variant Muck,"Alachua County, Florida",71-102,IIC2,lab,5.4,3,Constant Head,1.4,cm/hr,1,1.15,0,1.2,10,13.2,4.8,29.2,16.4,54.4,,C,0.4,,,,,,,,,,,
34,Kaliga Variant Muck,"Alachua County, Florida",102-130,IIC3,lab,5.4,3,Constant Head,0.5,cm/hr,1,1.13,0,1.2,8.4,12.8,4.4,26.8,15.8,57.4,,C,0.27,,,,,,,,,,,
34,Kaliga Variant Muck,"Alachua County, Florida",130-155,IIC4,lab,5.4,3,Constant Head,0.6,cm/hr,1,1.28,0,1.6,12,18.4,6.4,38.4,17.1,44.5,,C,0.24,,,,,,,,,,,
34,Kaliga Variant Muck,"Alachua County, Florida",155-185,IIC5,lab,5.4,3,Constant Head,1.1,cm/hr,1,1.19,0,1.2,11.2,14,4.4,30.8,17.7,51.5,,C,0.15,,,,,,,,,,,
34,Kaliga Variant Muck,"Alachua County, Florida",185-208,IIC6,lab,5.4,3,Constant Head,1.4,cm/hr,1,1.23,0,1.6,11.6,14,4.8,32,15.7,52.3,,C,0.08,,,,,,,,,,,
34,Kendricl Sand,"Alachua County, Florida",0-23,AP,lab,5.4,3,Constant Head,12.5,cm/hr,1,1.65,0,2.4,29,47.2,11.4,90,5.2,4.8,,S,0.73,,,,,,,,,,,
34,Kendricl Sand,"Alachua County, Florida",23-66,A3,lab,5.4,3,Constant Head,21,cm/hr,1,1.46,0,2.3,26.9,45.5,12.3,87,6,7,,LS,0.16,,,,,,,,,,,
34,Kendricl Sand,"Alachua County, Florida",66-79,B1T,lab,5.4,3,Constant Head,6.4,cm/hr,1,1.56,0,2.5,23.4,40,11.3,77.2,6.6,16.2,,FSL,0.15,,,,,,,,,,,
34,Kendricl Sand,"Alachua County, Florida",79-130,B21T,lab,5.4,3,Constant Head,1.2,cm/hr,1,1.42,0,1.9,19.5,34.6,10.4,66.4,7.1,26.5,,SCL,0.13,,,,,,,,,,,
34,Kendricl Sand,"Alachua County, Florida",130-183,B22T,lab,5.4,3,Constant Head,0.1,cm/hr,1,1.6,0,2.1,21.8,39.7,10.8,74.4,5.6,20,,SCL,0.08,,,,,,,,,,,
34,Kendricl Sand,"Alachua County, Florida",183-211,B23T,lab,5.4,3,Constant Head,0,cm/hr,1,1.71,0,2.4,23.8,38.5,10.7,75.4,6.7,17.9,,FSL,0.05,,,,,,,,,,,
34,Kendricl Sand,"Alachua County, Florida",211-229,B3,lab,5.4,3,Constant Head,0,cm/hr,1,1.66,0.1,2.7,23.3,37.4,10.7,74.2,5.7,20.1,,SCL,0.06,,,,,,,,,,,
34,Kershaw Very Fine Sand,"Duval County, Florida",0-13,A1,lab,5.4,3,Constant Head,78.4,cm/hr,1,1.23,0,0,0.9,41.6,50.1,92.6,6,1.4,,VFS,0.99,,,,,,,,,,,
34,Kershaw Very Fine Sand,"Duval County, Florida",13-28,A21,lab,5.4,3,Constant Head,32.9,cm/hr,1,1.35,0,0,0.7,62.8,32,95.5,3.2,1.3,,FS,0.26,,,,,,,,,,,
34,Kershaw Very Fine Sand,"Duval County, Florida",28-76,A22,lab,5.4,3,Constant Head,42.7,cm/hr,1,1.3,0,0,0.8,78.4,17,96.2,2.7,1.1,,FS,0.18,,,,,,,,,,,
34,Kershaw Very Fine Sand,"Duval County, Florida",76-122,A23,lab,5.4,3,Constant Head,36.8,cm/hr,1,1.35,0,0,0.9,82.5,12.6,96,2.9,1.1,,FS,0.06,,,,,,,,,,,
34,Kershaw Very Fine Sand,"Duval County, Florida",122-183,A2&BI,lab,5.4,3,Constant Head,25.3,cm/hr,1,1.39,0,0,1.2,82.3,12.4,95.9,3.3,0.8,,FS,0.02,,,,,,,,,,,
34,Kershaw Very Fine Sand,"Duval County, Florida",183-213,A2&B1,lab,5.4,3,Constant Head,20.7,cm/hr,1,1.44,0,0.1,1,81,12.5,94.6,3,2.4,,FS,0.14,,,,,,,,,,,
34,Kershaw Sand,"Leon County, Florida",0-8,A1,lab,5.4,3,Constant Head,120.3,cm/hr,1,1.34,0.7,21.2,48.7,21.9,1.7,94.2,2.6,3.2,,S,0.89,,,,,,,,,,,
34,Kershaw Sand,"Leon County, Florida",Aug-58,C1,lab,5.4,3,Constant Head,61.5,cm/hr,1,1.53,1,21.6,48.7,22.5,1.5,95.3,1.9,2.8,,S,0.17,,,,,,,,,,,
34,Kershaw Sand,"Leon County, Florida",58-104,C2,lab,5.4,3,Constant Head,92,cm/hr,1,1.47,1.2,21.6,47.2,23.8,1.7,95.5,1,3.5,,S,0.09,,,,,,,,,,,
34,Kershaw Sand,"Leon County, Florida",104-155,C3,lab,5.4,3,Constant Head,87.4,cm/hr,1,1.45,1.5,20.3,43.5,28.9,2.3,96.5,1.5,2,,S,0.06,,,,,,,,,,,
34,Kershaw Sand,"Leon County, Florida",155-185,C4,lab,5.4,3,Constant Head,67.7,cm/hr,1,1.59,1.4,21.1,44.1,26.7,2,95.3,1.1,3.6,,S,0.05,,,,,,,,,,,
34,Kershaw Sand,"Leon County, Florida",185-203,C5,lab,5.4,3,Constant Head,90,cm/hr,1,1.62,1.5,22.4,46,26.2,1.8,97.9,0.7,1.4,,S,0.04,,,,,,,,,,,
34,Kershaw Sand,"Leon County, Florida",0-18,A1,lab,5.4,3,Constant Head,68.3,cm/hr,1,1.31,0.2,6.2,26.6,41.5,19.1,93.6,4.9,1.5,,S,0.31,,,,,,,,,,,
34,Kershaw Sand,"Leon County, Florida",18-28,C1,lab,5.4,3,Constant Head,39.8,cm/hr,1,1.53,0.2,8.1,42.2,41.1,5.3,96.9,1.6,1.5,,S,0.24,,,,,,,,,,,
34,Kershaw Sand,"Leon County, Florida",28-53,C2,lab,5.4,3,Constant Head,54.5,cm/hr,1,1.53,0.2,7.7,41.4,41.4,5.9,96.6,1.8,1.6,,S,0.08,,,,,,,,,,,
34,Kershaw Sand,"Leon County, Florida",53-112,C3,lab,5.4,3,Constant Head,56.5,cm/hr,1,1.52,0.2,8.5,41.6,41,5.5,96.8,1.6,1.6,,S,0.03,,,,,,,,,,,
34,Kershaw Sand,"Leon County, Florida",112-160,C4,lab,5.4,3,Constant Head,56.5,cm/hr,1,1.49,0.3,8.3,41.1,42.2,6,97.8,1.1,1,,S,0,,,,,,,,,,,
34,Kershaw Sand,"Leon County, Florida",160-203,C5,lab,5.4,3,Constant Head,57.8,cm/hr,1,1.49,0.4,8.6,43.7,40.9,5.3,98.9,0.4,0.7,,S,0,,,,,,,,,,,
34,Kureb Sand,"Santa Rosa County, Florida",0-8,A1,lab,5.4,3,Constant Head,,cm/hr,0,,0.1,4,73.1,17.8,0.2,95.2,4.2,0.6,,S,1.45,,,,,,,,,,,
34,Kureb Sand,"Santa Rosa County, Florida",Aug-41,A2,lab,5.4,3,Constant Head,218,cm/hr,1,1.3,0,5,75.6,17.3,0,97.9,1.8,0.3,,S,0.13,,,,,,,,,,,
34,Kureb Sand,"Santa Rosa County, Florida",41-61,C&BH,lab,5.4,3,Constant Head,143,cm/hr,1,1.45,0,3.5,70.2,19.8,0.2,93.7,3.3,3,,S,0.3,,,,,,,,,,,
34,Kureb Sand,"Santa Rosa County, Florida",61-99,C1,lab,5.4,3,Constant Head,292,cm/hr,1,1.31,0,4,72.4,18.6,0.1,95.1,3,1.9,,S,0.1,,,,,,,,,,,
34,Kureb Sand,"Santa Rosa County, Florida",99-140,C2,lab,5.4,3,Constant Head,125,cm/hr,1,1.48,0,3.6,71.8,20.3,0.1,95.8,3.4,0.8,,S,0.05,,,,,,,,,,,
34,Kureb Sand,"Santa Rosa County, Florida",140-203,C3,lab,5.4,3,Constant Head,106,cm/hr,1,1.49,0,4.3,74.2,19.2,0.1,97.8,1.4,0.8,,S,0.06,,,,,,,,,,,
34,Lakeland Sand,"Leon County, Florida",0-13,AP,lab,5.4,3,Constant Head,149,cm/hr,1,0.99,0.2,9.2,49.7,30.4,5.5,95,2,3,,S,1.01,,,,,,,,,,,
34,Lakeland Sand,"Leon County, Florida",13-51,C1,lab,5.4,3,Constant Head,47.9,cm/hr,1,1.5,0.3,8.6,47,31.1,7.1,94.1,3.1,2.8,,S,0.2,,,,,,,,,,,
34,Lakeland Sand,"Leon County, Florida",51-81,C2,lab,5.4,3,Constant Head,43,cm/hr,1,1.53,0.3,0,47.1,30.9,5.3,93.6,3.5,2.9,,S,0.08,,,,,,,,,,,
34,Lakeland Sand,"Leon County, Florida",81-104,C3,lab,5.4,3,Constant Head,51.9,cm/hr,1,1.57,0.3,8.5,47.2,32.3,5.6,93.9,3.2,2.9,,S,0.01,,,,,,,,,,,
34,Lakeland Sand,"Leon County, Florida",104-198,C4,lab,5.4,3,Constant Head,61.1,cm/hr,1,1.54,0.7,8.8,43.9,34.2,7,94.6,2,3.4,,S,0,,,,,,,,,,,
34,Lakeland Sand,"Leon County, Florida",198-231,C5,lab,5.4,3,Constant Head,53.3,cm/hr,1,1.58,0.4,7,41.4,38.6,7.3,94.7,1.7,3.6,,S,0,,,,,,,,,,,
34,Lawnwood Fine Sand,"Martin County, Florida",0-13,A11,lab,5.4,3,Constant Head,50.9,cm/hr,1,1.41,0,2.2,35.9,57.5,3.3,98.9,0.7,0.4,,FS,0.64,,,,,,,,,,,
34,Lawnwood Fine Sand,"Martin County, Florida",13-43,A12,lab,5.4,3,Constant Head,25,cm/hr,1,1.58,0,1.8,29.4,61.6,5.2,98,1.5,0.5,,FS,0.25,,,,,,,,,,,
34,Lawnwood Fine Sand,"Martin County, Florida",43-71,A2,lab,5.4,3,Constant Head,30.6,cm/hr,1,1.63,0,2,29.9,62.9,4,98.8,0.7,0.5,,FS,0.08,,,,,,,,,,,
34,Lawnwood Fine Sand,"Martin County, Florida",71-107,B21H,lab,5.4,3,Constant Head,0,cm/hr,1,1.56,0,1.7,25.3,56.2,4.3,87.5,6.3,6.2,,LFS,4,,,,,,,,,,,
34,Lawnwood Fine Sand,"Martin County, Florida",107-162,B22H,lab,5.4,3,Constant Head,13.8,cm/hr,1,1.47,0,1.6,26.8,60.7,3.8,92.9,3.5,3.6,,FS,1.26,,,,,,,,,,,
34,Lawnwood Fine Sand,"Martin County, Florida",162-203,B3&BH,lab,5.4,3,Constant Head,5.3,cm/hr,1,1.62,0,1.8,27.6,54.6,3.2,87.2,1.9,10.9,,LFS,0.46,,,,,,,,,,,
34,Lawnwood Sand,"St. Lucie County, Florida",0-8,A11,lab,5.4,3,Constant Head,115,cm/hr,1,1.24,0.3,17.5,56.4,20,1.4,95.6,3.3,1.1,,S,2.55,,,,,,,,,,,
34,Lawnwood Sand,"St. Lucie County, Florida",23-Aug,A12,lab,5.4,3,Constant Head,113.1,cm/hr,1,1.28,0.3,17.2,55.9,22.2,1.2,96.8,2.7,0.5,,S,0.7,,,,,,,,,,,
34,Lawnwood Sand,"St. Lucie County, Florida",23-43,A21,lab,5.4,3,Constant Head,106.5,cm/hr,1,1.41,0.7,17.3,54.7,24.1,1.3,98.1,1.5,0.4,,S,0.2,,,,,,,,,,,
34,Lawnwood Sand,"St. Lucie County, Florida",43-64,A22,lab,5.4,3,Constant Head,92,cm/hr,1,1.5,0.5,15.3,54.4,26.3,1.9,98.4,1.2,0.4,,S,0.14,,,,,,,,,,,
34,Lawnwood Sand,"St. Lucie County, Florida",64-79,B21H,lab,5.4,3,Constant Head,6.6,cm/hr,1,1.28,0.5,15.3,48.9,21.8,1.3,87.8,7.8,4.4,,S,2.48,,,,,,,,,,,
34,Lawnwood Sand,"St. Lucie County, Florida",79-94,B22H,lab,5.4,3,Constant Head,5.7,cm/hr,1,1.46,0.6,14.8,47.2,22.4,1.4,86.4,6.5,7.1,,LS,2.52,,,,,,,,,,,
34,Lawnwood Sand,"St. Lucie County, Florida",94-107,B31H,lab,5.4,3,Constant Head,9.8,cm/hr,1,1.58,0.6,17.2,53.4,19.6,0.7,91.5,1.4,7.1,,S,1,,,,,,,,,,,
34,Lawnwood Sand,"St. Lucie County, Florida",107-122,B32H,lab,5.4,3,Constant Head,15.4,cm/hr,1,1.64,0.7,18.6,54.9,21,0.7,95.9,0.4,3.7,,S,0.48,,,,,,,,,,,
34,Lawnwood Sand,"St. Lucie County, Florida",122-178,B3,lab,5.4,3,Constant Head,,cm/hr,0,,0.1,20.3,51.8,21.9,1.1,96.2,0.8,3,,S,0.2,,,,,,,,,,,
34,Lawnwood Sand,"St. Lucie County, Florida",178-203,C,lab,5.4,3,Constant Head,,cm/hr,0,,0.1,20.8,53.6,19.6,1,96.1,0.8,3.1,,S,0.13,,,,,,,,,,,
34,Leefield Loamy Sand,"Jackson County, Florida",0-23,AP,lab,5.4,3,Constant Head,63.1,cm/hr,1,1.32,0.6,7.5,22,32.9,16.8,83,12,5,,LS,2.14,,,,,,,,,,,
34,Leefield Loamy Sand,"Jackson County, Florida",23-36,A2,lab,5.4,3,Constant Head,3,cm/hr,1,1.64,0.9,7,21.3,36.3,15.4,80.9,12.3,6.8,,LS,0.57,,,,,,,,,,,
34,Leefield Loamy Sand,"Jackson County, Florida",36-56,A2,lab,5.4,3,Constant Head,5.3,cm/hr,1,1.68,0.9,6.7,20.6,36,15.4,79.6,12.2,8.2,,LS,0.2,,,,,,,,,,,
34,Leefield Loamy Sand,"Jackson County, Florida",56-71,B1T,lab,5.4,3,Constant Head,3,cm/hr,1,1.78,1,7.2,20.9,37,13.7,79.8,11.4,8.8,,LS,0.06,,,,,,,,,,,
34,Leefield Loamy Sand,"Jackson County, Florida",71-109,B21T,lab,5.4,3,Constant Head,0.9,cm/hr,1,1.79,1.4,7.3,19.5,30.4,14.5,73.1,11.8,15.2,,FSL,0.04,,,,,,,,,,,
34,Leefield Loamy Sand,"Jackson County, Florida",109-160,B22T,lab,5.4,3,Constant Head,0.3,cm/hr,1,1.58,1.1,7.4,20.3,26.8,11,66.7,10.5,22.9,,SCL,0.05,,,,,,,,,,,
34,Leefield Loamy Sand,"Jackson County, Florida",160-213,B22T,lab,5.4,3,Constant Head,0.1,cm/hr,1,1.67,0.9,7.2,20.7,26.3,10.3,65.4,10.4,24.2,,SCL,0.04,,,,,,,,,,,
34,Leefield Loamy Fine Sand,"Leon County, Florida",0-25,AP,lab,5.4,3,Constant Head,19,cm/hr,1,1.33,0.3,5.5,18.7,43.8,14,82.3,9.3,8.4,,LFS,1.44,,,,,,,,,,,
34,Leefield Loamy Fine Sand,"Leon County, Florida",25-48,A21,lab,5.4,3,Constant Head,24,cm/hr,1,1.32,0.5,5.2,19.3,44.7,13.7,83.4,8.7,7.9,,LFS,0.51,,,,,,,,,,,
34,Leefield Loamy Fine Sand,"Leon County, Florida",48-58,A22,lab,5.4,3,Constant Head,31.5,cm/hr,1,1.38,0.6,6.1,20.4,44,13.3,84.4,7.8,7.8,,LS,0.11,,,,,,,,,,,
34,Leefield Loamy Fine Sand,"Leon County, Florida",58-91,A23,lab,5.4,3,Constant Head,28.3,cm/hr,1,1.45,0.6,5.6,19.7,43.9,14.1,83.9,7.4,8.7,,LS,0,,,,,,,,,,,
34,Leefield Loamy Fine Sand,"Leon County, Florida",91-130,B21T,lab,5.4,3,Constant Head,7.7,cm/hr,1,1.43,0.5,4.7,15.2,35.8,13.5,69.7,6.3,24,,SCL,0,,,,,,,,,,,
34,Leefield Loamy Fine Sand,"Leon County, Florida",130-229,B22T,lab,5.4,3,Constant Head,5,cm/hr,1,1.61,0.6,5.2,16.6,33.6,12.2,68.2,5.4,26.4,,SCL,0,,,,,,,,,,,
34,Leon Sand,"Santa Rosa County, Florida",0-5,A1,lab,5.4,3,Constant Head,,cm/hr,0,,0.1,6.7,68.3,16.2,0.8,94.3,3.1,2,,S,1.95,,,,,,,,,,,
34,Leon Sand,"Santa Rosa County, Florida",May-40,A2,lab,5.4,3,Constant Head,79.5,cm/hr,1,1.52,0,5.8,72.2,17.8,0.1,95.9,3.5,0.6,,S,0.31,,,,,,,,,,,
